ID, TWEET, LABEL
6055,"['بدو', 'شكل', 'حبت', 'رمل', 'مجهر\u2066\u2069']",surprise
6056,"['سمء', 'طره', 'طرق', 'سدد', 'D']",sadness
6057,"['احن', 'هنسحب', 'برا', 'جودو', 'رائيل', 'اوليمبياد', 'رغم', 'وزر', 'خرج', 'بتع', 'تعش', 'يهو', 'فرج', 'نهي', 'ورو', '2016', 'سوا']",surprise
6058,"['فيش', 'رنمج', 'ريض', 'يغط', 'اوليمبياد', 'طيب', 'وحد', 'وقع', 'يغط', 'عيب', 'فنن', 'فست', 'قطع', 'كتب', 'نزل', 'صور']",none
6059,"['قعد', 'شتم', 'يوم', 'صرخ', 'نتط', 'فرح', 'عشن', 'يدل', 'اوليمبياد', 'جول', 'تصف', 'كاس']",none
6060,"['media', 'فتي', 'ارد', 'يجز', 'سلم', 'عزه', 'تبع', 'دين', 'اخر', 'بمت', 'يعن', 'كتر', 'خير', 'هيد', 'فتي', 'سان', 'كوكب', 'حضره…']",anger
6061,"['امن', 'فعل', 'يهم', 'سلم', 'يعش', 'عيش', 'كرم']",sympathy
6062,"['انس', 'بكل', 'لحض', 'حفظ', 'وسد', 'رمي', 'فرغ', 'اهل', 'سلم', 'غنم']",sympathy
6063,"['فجه', 'قطع', 'رسل', 'اتش', 'جزر', 'وهندوراس', 'اوليمبياد']",surprise
6064,"['life4u', 'عون', 'نصر', 'وثب', 'قدم', 'سد', 'رمي', 'شت', 'عدئ', 'شي', 'قدر', 'يرب']",sympathy
6065,"['قرب', 'خطا', 'كتب', 'يعن', 'دول', 'رائيل', 'دور', 'اوليمبياد', 'قدم', 'دول', 'حلل']",surprise
6066,"['اوليمبياد', 'حله', 'فعل', 'قص', 'كتر', 'حله', 'عمر', 'هتم', 'بيه', 'كدا', 'عرف', 'بتع', 'سنه', 'وحد', 'شدد', 'جدا']",joy
6067,"['وضع', 'نقص', 'ادا', 'دخل', 'علب', 'ايم', 'جيه', 'رعب', 'ادي', 'حيي', 'متاخدتش', 'موت', 'ربن', 'ستر']",fear
6068,"['وبمناسبه', 'اوليمبياد', 'ردو']",none
6069,"['ضبط', 'جند', 'روس', 'ذبح', 'شعب', 'سور', 'يمر', 'كهنو', 'كنس', 'شرق', 'بار', 'عمد']",sadness
6070,"['انج', 'ضعف', 'سلم']",sympathy
6071,"['خورم', 'كبر', 'شرف', 'يري', 'تمش', 'ترح', 'وخد', 'حمد', 'عدل', 'عاك', 'عشن', 'تصر', 'يشي', 'ناك']",anger
6072,"['خان', 'خيف', 'يتخ']",fear
6073,"['يمكن', 'تكون', 'دخل', 'كثر', 'مني']",surprise
6074,"['1', '1', '6', '6', '3', '0', 'ادل', 'تم', 'كسر', 'يني', 'برك', 'الن', 'رسل', 'حال', 'بقء', 'اوليمبياد', 'ESp', 'ARG']",none
6075,"['فحو', 'عبر', 'رفح', 'سجن', 'قفل', 'صهي', 'جه', 'سيس', 'جه', 'اخر', 'عون']",sympathy
6076,"['لمذ', 'نكر', 'جزر', 'ارخ', 'است', 'وها', 'ضد', 'سعد', 'لفق', 'خبر', 'لفق', 'اطل', 'تزر', 'خبر', 'يهد', 'عرب']",anger
6077,"['عقل', 'كمه', 'فضل', 'نتم', 'عيش']",surprise
6078,"['يدو', 'رشف', 'طرق', 'عزز', 'صدم', 'حسن', 'غلط', 'غلط', 'كبر', 'كوت']",anger
6079,"['عشق', 'حدث', 'معك', 'وان', 'تكر', 'وان', 'بدن', 'ملح', 'فنت', 'ملح', 'كلم', 'خطر', 'يب', 'عرق']",love
6080,"['رسل', 'احد', 'احب', 'حضرمو', 'عجل', 'نصر', 'فرج', 'ادم', 'امن', 'امن', 'يرب']",sympathy
6081,"['ظهر', 'سنه', 'ذلل', 'بدع', 'دول', 'بني', 'امه', 'حنق', 'رفض', 'حرك', 'اخو', 'عليها', 'اليوم', 'شبك', 'يضء']",anger
6082,"['كلم', 'سره', 'سمر', 'شبت', 'ثني', 'ورح', 'اوليمبياد', 'وزا', 'تسب', 'ترح', 'حدث', 'رياضي🤗']",surprise
6083,"['احه', 'ديه', 'فضل', 'ولد', 'دول']",surprise
6084,"['كمه', 'دبن', 'قذر']",surprise
6085,"['حكم', 'سؤل', 'حله', 'سيئ', 'ظهر', 'بيه', 'عبو', 'يلا', 'ريو', 'اوليمبياد']",sadness
6086,"['نحـ', 'عيـش', 'فـي', 'جمع', 'غريـب', 'همـ', 'بـ', 'كـلام', 'نـس', 'لـا', 'همـ', 'بـ', 'مشـاعـر', 'نـس']",surprise
6087,"['q8', 'فصل', 'وجه', 'وابتساماتك', 'رحب', 'يعش', 'امه', 'كمل', 'تمل', 'لجو', 'حلو']",love
6088,"['قرر', 'سيس', 'لقي', 'هجم', 'خرف', 'قرض', 'يبق', 'لزم', 'عرف', 'صلح', 'يبق', 'لزم', 'نفق']",anger
6089,"['ربز', 'بنج', 'لعب', 'عليها', 'اوليمبياد', 'احل', 'ربز', 'سفر', 'بتع']",none
6090,"['alh13', 'سحر', 'لحب', 'تري', 'وجه', 'تحب', 'وجه', 'تضح', 'دنا', 'عبس', 'ايض', 'رفع', 'ربب', 'كلم', 'قهه', 'كو…']",love
6091,"['خذي', 'ذرع', 'وحض', 'بقه', 'هشم', 'عظم', 'حنن']",love
6092,"['صحب', 'خيم', 'الل', 'دري', 'وش', 'اقل', 'وصل', 'صعب', 'حلم', 'زاد', 'بطا', 'خبر', 'شيء', 'شعر', 'خوطر']",sadness
6093,"['لعب', 'اوليمبياد']",joy
6094,"['طفل', 'زين', 'حيه', 'حرم', 'احد']",sympathy
6095,"['كشف', 'سره', 'سمر', 'بطل', 'صحب', 'رونز', 'اوليمبياد', 'بنء', 'بلد', 'اسماعيليه', 'فرح', 'تبق', 'فرح', 'بقي']",joy
6096,"['جمل', 'اقل', 'لحب', 'اكد', 'حب', 'روح', 'كلم', 'اشف', 'شخص', 'ملك', 'قلب', 'حقق']",love
6097,"['احه', 'هعط', 'شكل', 'لسط', 'تنط', 'صوت', 'عزف', 'مارسيل', 'حجه', 'صفش']",joy
6098,"['صلح', 'رجل', 'خدع', 'كار', 'لبد', 'لوح', 'جزر', 'نسق', 'اليها', 'جلد', 'عصء', 'نسق', 'صلح', 'يمن', 'ماهوخسر', 'شيء']",anger
6099,"['678901', 'تضم', 'ويا', 'قرع', 'خله', 'هالشكل', 'امن', 'يشف', 'جمع']",sympathy
6100,"['وصل', 'بيا', 'حال', 'تبع', 'اوليمبياد', 'صبح', 'ربن', 'لغي', 'دلق', 'بجد', 'نسب', '20', 'سنه', 'وبنتنافس', 'نبق', 'اتف', 'كتر', 'اول']",none
6101,"['لحظ', 'جمل', 'ذيع', 'سبر', 'عدم', 'ذكر', 'لاي', 'رائيل', 'حله', 'لحظ', 'قدم', 'اوليمبياد', 'جهل', 'جهل', 'تام', 'Rio2016', 'beINRio16']",joy
6102,"['فؤد', 'هندس', 'شويكار']",surprise
6103,"['عرف', 'حسبو']",surprise
6104,"['عاطف', 'رمب', 'لكل', 'ضده']",sympathy
6105,"['تقم', 'تغط', 'اوليمبياد', 'عمل', 'بقل', 'يوم', 'سوء', 'عالفيسبوك', 'D', 'كمل', 'D']",none
6106,"['صحح', 'صوت', 'رعب']",fear
6107,"['يله', 'ليل', 'عمر', '♥', '3alahwa']",joy
6108,"['❤️هو', 'حاج', 'شخص', 'وحد', 'دنا', 'انس', 'نصر']",love
6109,"['قسه', 'ضعف', 'كبرياء', 'دفع', 'كثر', 'غرر', 'خوف', 'منع', 'حكم', 'ترو', 'حكم', 'وكن', 'رحي']",fear
6110,"['وبق', 'ايم', 'سيس', 'وطن', 'بقي', 'يكل', 'لحم', 'حمر', 'قمح', 'سرط', 'شرب', 'ميه', 'جري']",anger
6111,"['طب', 'لسه', 'عرف', 'نول', 'خرج', 'دور', 'اول', 'اوليمبياد', 'ريو2016']",none
6112,"['فئد', 'لبن', 'جوز', 'قلب', 'زمن', 'وان', 'سعد', 'لزم', 'تقي', 'حال']",joy
6113,"['عيز', 'اقص', 'شعر', 'خيف', 'نتج']",fear
6114,"['وعد', 'عالايام', 'ندق', 'باب', 'كتر', 'ليل', 'قمر', 'غيم', 'غرب', 'مشاوير', 'نيب']",joy
6115,"['فهم', 'ربن', 'يهد', 'حال', 'صبح']",surprise
6116,"['تقل', 'لمن', 'لخن', 'رسي', 'امن', 'بعو', 'وطن', 'دين', 'قتل', 'سجد', 'وطن', 'حزن', 'حمد', 'زول', 'ht…']",sadness
6117,"['يري', 'اتم', 'فنا', 'دائ', 'عاطف', 'راه', 'قدر', 'لدر', 'جمع', 'وفي', 'حيه', 'زوكم', 'دور', 'عظم', 'عل…']",sympathy
6118,"['احب', 'عمل', 'عزوجل', 'سرر', 'دخل', 'سلم', 'نبق', 'عكم', 'بذن', 'دعم', 'اخت', 'فعل', 'خير', 'قدم', 'مانستطيع', 'كسب…']",sympathy
6119,"['MAN', 'ناس', 'خيف', 'صطف', 'تحل', 'ورق', 'قدم']",fear
6120,"['اول', 'قال', 'هيلار', 'هتنجح', 'عشن', 'لدي', 'مخط', 'لزم', 'كمل']",none
6121,"['حضت', 'زرع', 'قلب', 'خوف', 'ينس']",fear
6122,"['1512', 'ربن', 'رحم']",sympathy
6123,"['سبح', 'سعد', 'حمد', 'جبريل', 'حصل', 'ركز', 'ل47', 'اوليمبياد', 'اصل', '47', 'شرك', 'حمد', 'انو', 'غرق', 'D', 'D']",none
6124,"['زمالكاويه', 'يزط', 'اهل', 'غلب', 'تلم', 'بدل', 'ردح', 'شكل', 'يبق', 'وحش', 'كتر', 'هوا']",anger
6125,"['حجب', 'وصل', 'جمع', 'قلب', 'اخا', 'كرد', 'نسي', 'فضل', 'قوت', 'pkف', 'دحر', 'دعش', 'خون', 'عرق', 'عكم', 'تضم', 'منا', 'تحه']",sympathy
6126,"['بشل', 'وضم', 'يده', 'بحك', 'ضعف', 'وجع', 'قلب', 'رتي', 'رومنس', 'بوح', 'خطر', 'يبت', 'غزل', 'شوق', 'ذوق', 'جمل', 'رئع', 'خير']",love
6127,"['يري', 'فرح', 'بسر', 'سمر', 'ماتنسيناش', 'بنت', 'ريم', 'نصر', 'لعب', 'قوس', 'سهم', 'سهم', 'رمت', 'جه', 'برا', 'وحه', 'اصل', 'لول', 'مره', 'ارخ', 'اوليمبياد']",joy
6128,"['وكس', 'عفر']",anger
6129,"['صمت', 'خطء', 'نحب', 'خاص', 'ولم', 'خاص']",love
6130,"['زهق', 'اوي', 'احه', 'ذكر', 'حجه', 'انس', 'هنلعب', 'محن']",sadness
6131,"['ومل', 'ضاكتور', 'بقي', 'حسر', 'مسم']",sadness
6132,"['«', 'amar', '«', 'q8', 'احا', 'نبك', 'رحـ', 'وثق', 'بان', 'قلب', 'لتس', 'احز']",sadness
6133,"['shosho', 'شهداء', 'عرق', 'يرب', 'رحم', 'رحم', 'سمع', 'كلم']",sympathy
6134,"['2014', 'وين', 'ارح', 'ريض', 'نقص', 'تزد', 'زحم', 'عام', 'كثر', 'زحم', 'حاج', 'رحل', 'جوه', 'شمل', 'جنب', 'تعد', 'رحل', 'قطارا…']",anger
6135,"['غرباء', 'جمل', 'حاديث', 'سكن', 'مصب', '♥', '♥', '♥', 'بحث', 'ورز', 'بيغ', 'هضب']",love
6136,"['ريك', 'اقل', 'بقا', 'بقل', 'ودي', 'حلو']",joy
6137,"['سور', 'لحم', 'حلب', 'كبر', 'غضب', 'حلب', 'بوت', 'نقم', 'طفل', 'حلب', 'حلب', 'تغث', 'اشو', 'راي', 'زبل', 'هاد']",anger
6138,"['عاطف', 'عاك', 'اخي']",sympathy
6139,"['alnsr', 'قعد', 'ذكر', 'دهم', 'دول', 'حلف', 'ضرب', 'يمن', 'عام', 'ازل', 'قصف']",anger
6140,"['تخل', 'داي', 'خرج', 'باب', 'حمم', 'هلق', 'كئن', 'خيف', 'قدم', 'خيف', 'مره', 'عقل', 'شغل', 'جمد', 'يحق']",fear
6141,['nabil'],surprise
6142,"['سعد', 'رئس', 'جلس', 'امه', 'نخب', 'لعم', 'حمد', 'سعد', 'اتك', 'ذمت', 'فسد', 'فتل', 'شهد', 'بنك', 'شرف', 'ساك', 'خير', 'طال', 'عمر']",love
6143,"['شرف', 'سطر', 'حمد', 'حمر', 'رفع', 'اوليمبياد']",joy
6144,"['lyla', 'يرب', 'سعد']",joy
6145,"['شهد', 'ؤلم', 'ومب', 'تبك', 'زوج', 'طفل', 'قتل', 'صواريخ', 'اسد']",sympathy
6146,"['ظهر', 'امم', 'ببه', 'رجس', 'نفط', 'زبر', 'غلقو']",anger
6147,"['حضر', 'ثمن', 'صرخ', 'سيس', 'دعو', 'حبه', 'وموالاته', 'قول', 'فعل']",anger
6148,"['برض', 'كسم', 'اوليمبياد', 'عمل', 'قصد', 'طرد', 'الف', 'فقر', 'بيت', 'رازيل']",anger
6149,"['كمن', 'رعب', 'بلد']",fear
6150,"['اهم', 'شي', 'نهم', 'صدم', 'وبالانتخاب', 'يصت', 'مناديب']",surprise
6151,"['sj107', 'جيش', 'ربط', 'فخر', 'يرب', 'حفظ', 'ايد', 'خير', 'حفظ']",joy
6152,"['صحك', 'اخر', 'ناش', 'امراوروبيه', 'ضد', 'روس', 'حرم', 'اوليمبياد', 'ريض', 'كعقوب', 'سيس', 'ضمن', 'حصر']",none
6153,"['لمذ', 'سقط', 'غدد', 'طرابلس', 'عرب', 'لمذ', 'يرد', 'سقط', 'دمشق', 'وصنعاءمتي', 'عرف', 'جبه', 'سطع', 'منع', 'سقط', 'تبق', 'ليب']",anger
6154,"['شيء', 'جمل', 'شيء', 'سعد', 'مني', 'ونا', 'معك', 'لحب', 'نثے', 'مختٓےـلفه']",love
6155,"['y', 'شفت', 'هالصور', 'كثر', 'طبق', 'طبع', 'غرب', 'يعن', 'عقل', 'هلش', 'حظو', 'عرب', 'خلل', 'هاليوم', 'وين']",surprise
6156,"['خسر', 'حجه', 'هرد', 'اوليمبياد', 'جودو', 'طير', 'ويد', 'طير', 'شطئ', 'بلي', 'هرد', 'كنا', 'خسر', 'ردو']",sadness
6157,"['حبب', 'قلب', '❤️']",joy
6158,"['جمل', 'راه', 'يقل', 'بان', 'جمل', 'راه', 'يدم', 'ادم', 'رجل', 'يحب', '❤️', 'يدم', 'رجل', 'دمت', 'راه', 'حرم']",love
6159,"['ظهر', 'جنب', 'حرب', 'سنه', 'لنص', 'زال', 'هلي', 'جنب', 'يعن', 'عون', 'ونه', 'حرب', 'نزف', 'سرع', 'حال']",sympathy
6160,"['هيه', 'دبي', 'حله', 'كدا']",joy
6161,"['بخل', 'عمل', 'بدل', 'حجه', 'بقي', 'قلق', 'شيل', 'كتر', 'خيف', 'حجه', 'تفل']",fear
6162,"['سعد', 'اخر', 'طعت', 'اما', 'سطع', 'تؤذ', 'اقل', 'دلا', 'رحمه…']",sympathy
6163,"['حمد', 'طلع', 'رفع', 'اوليمبياد', 'طلع', 'ظبط', 'قوت', 'سلح', 'ابق', 'ورو', 'هترحلو', 'اخو', 'ورز', 'دعم']",anger
6164,"['كالحب', 'ظلم', 'سقط', 'تهم', 'قرف']",love
6165,"['ali', 'سعد', 'طلب', 'سقط', 'ه26', 'راه', 'سعد', 'شرف', 'نجح', 'لول', 'غلب', 'يقف', 'طرق', 'عقب', 'ولي']",joy
6166,"['قلت', 'هرب', 'حضر', 'برد', 'ارح', 'اوليمبياد']",none
6167,"['313', 'بعث', 'كفر', 'نخر', 'دول', 'فسد', 'تحد', 'قوي', 'فسد', 'رهب', 'EHS']",anger
6168,"['سور', 'لكل', 'خذل', 'نصرهالمظلوم', 'قدر', 'قطع', 'سبل', 'وقل', 'نصر']",sadness
6169,"['Brk24', 'مرض', 'يبك', 'ثنء', 'خرج', 'رضع', 'خدج', 'حضن', 'بسب', 'قصف', 'سمر', 'ركز', 'صحه', 'حرق', 'يدو', 'لا…']",sympathy
6170,"['بدي', 'عبث', 'بدي', 'دخل', 'امر', 'نسق', 'رنس', 'وسف', 'تبد', 'ايم', 'جهل', 'مت…']",anger
6171,"['وحد', 'نص', 'طرق', 'وجه', 'ضيق', 'لحق', 'بضق', 'اضع', 'عرف', 'قرب', 'صدق', 'حبب', 'غيب']",sadness
6172,"['هرد', 'بلل', 'فاح', 'اوليمبياد', 'ريو', 'جانيرو', 'رازيل', 'يعن', 'تعه', 'جمل', 'شهد', 'لعب', 'ريض', 'تبع', 'زهقش']",joy
6173,"['89', 'اشي', 'خقه']",joy
6174,"['♬', 'لحب', 'عرك', 'وحد', 'نصر', 'قوي']",love
6175,"['صدم', 'شخص', 'قرب', 'كرث']",surprise
6176,"['احن', 'كنا', 'وفر', 'مصاريف', 'سفر', 'نشف', 'لكل', 'لعب', 'اوليمبياد', 'كلب', 'رخص', 'اقل', 'هنه']",anger
6177,"['يصحش', 'ساذ', 'سمر']",anger
6178,"['قدم', 'رئس', 'اهل', 'ركز', 'صلح', 'خلص', 'عزي', 'لذي', 'صوي', 'خصه', 'عزم', 'عمه', 'وفه', 'شيخ', 'دخل', 'خشم', 'بن', 'صوي', 'رحم']",sympathy
6179,"['رفع', 'بلد', 'تني', 'اوليمبيادبصرف', 'نظر', 'بلد', 'هين']",sadness
6180,"['حلم', 'مكن', 'يوم', 'نظم', 'اوليمبياد', 'هيال', 'نظم', 'مكن', 'نخد', 'يدل', 'لعب', 'عزفو', 'نشد', 'وطن', 'سعد']",none
6181,"['انس', 'تغر', 'لسب', 'كثر', 'يرد', 'يتذ', 'كثر', 'سحق']",sadness
6182,"['dr', 'sara', 'تعص', 'ونت', 'ظهر', 'حبه', 'حال', 'قيس', 'بدع', 'حبك', 'صدق', 'لطع', 'محب', 'لمن', 'يحب', 'طيع']",surprise
6183,"['عقل', 'عيز', 'يمش', 'كوبر', 'دول']",surprise
6184,"['rhaifa', 'حسس', 'خلد', 'عبدالرحمن', 'بنس', 'ونس', 'مضي', 'شـف', 'عيونـ', 'ـرح', 'بنس', 'ندم', 'جرح', 'هوي', 'عـلـ', 'يطب', 'قلب', 'ـجـرح']",love
6185,"['اول', 'عود', 'قمت', 'علك', 'عصف', 'سبم', 'كلن', 'ضد', 'ريم', 'ر82']",anger
6186,"['خرب', 'عسل', 'جودع', 'D', 'D', 'وحد', 'لزم', 'يحب', 'عرب', 'بقئ', 'صرح', 'حلو']",surprise
6187,"['جدع', 'حرم', 'علك', 'روح', 'اوليمبياد']",sadness
6188,"['اخو', 'كذب', 'وكل', 'درس', 'جمع', 'خير', 'غلق', 'جرد', 'اذع', 'ودر', 'نشر', 'تبع', 'نشئ', 'دين']",anger
6189,"['كفا', 'خرج', 'اوليمبياد', 'جدع', 'جسم', 'باظ']",sadness
6190,"['فضا', 'وحش', 'درج', 'تبع', 'اوليمبياد', 'كوس', 'بريميرليج', 'هيبد', 'هرد', 'احد', 'وبر', 'سبن', 'وبر', 'مان']",none
6191,"['اليوم', 'نهي', 'صوت', 'اتم', 'رمب', 'عطف', 'ولي', 'قرب', 'هيلار']",sympathy
6192,"['متفرجتش', 'فاح', 'اوليمبياد']",none
6193,"['ورب', 'دعت', 'ضمر', 'صلي', 'فجر']",joy
6194,"['عيد', 'يلد', 'عام', 'ونت', 'عشق', 'جماهير', 'عزل', 'قرر', 'جماهير', 'اختيارك…']",love
6195,"['افش', 'احل', 'جوجل', 'حجه', 'دنا', 'حلو', 'سهل', 'كتب', 'اسم', 'ريض', 'يرش', 'جبل', 'هيلعب', 'امت', 'ومع', 'مين', 'اوليمبياد']",joy
6196,"['حمل', 'اخت', 'صغر', 'بحث', 'لجا', 'قصف']",sympathy
6197,"['شعب', 'عبر', 'كثر', 'شعب', 'عطء', 'وكر', 'وهذ', 'فخر', 'حكم', 'سسه', 'فسد', 'فشل', 'طئف', 'صفي']",surprise
6198,"['تقل', 'نجي', 'تنج', 'وكل', 'شي', 'بيج', 'عليها', 'روع', 'يحم']",love
6199,"['حبي', 'صغر']",love
6200,"['اوليمبياد', 'سبق', 'درج', 'رازيل', 'شغل', 'حال', 'ساف', 'كبر', 'جدسب', 'سبق', 'فرج', 'نظف', 'غسل', 'وعد', 'يرب']",surprise
6201,"['mohamed', 'جرد', 'فكر', 'رعب', 'فما', 'بلك', 'تحق']",fear
6202,"['وزر', 'شؤن', 'قول', 'اخا', 'سمع', 'كلم', 'صدق', 'اشف', 'امر', 'عجب', '‼️']",anger
6203,"['روع', 'ام', 'دنا', 'زمن', 'فسد', 'برك']",joy
6204,"['تسب', 'نزح', 'ضعفاء', 'يقف', 'بيم', 'فل', 'سعد', 'جوب']",sympathy
6205,"['بخت', 'اهل', 'مكه', 'حرم', 'ركن', 'كعب', 'زور', 'يطف', 'غرد', 'بصر']",love
6206,"['مال', 'اوليمبياد', 'تبع', 'ثقه']",joy
6207,"['ليل', 'وقم', 'ترح', 'خيف', 'هالعالم', 'ترح', '❣️', 'صوت', '❣️', 'ليل']",fear
6208,"['رنج', 'وحد', 'نور', 'عمل', 'قلق', 'حفل', 'فاح', 'اوليمبياد']",joy
6209,"['قايلال', 'هيروح', 'اوليمبياد', 'اصل', 'هيمش', 'صحح']",surprise
6210,"['فرج', 'اتش', 'ping', 'pong', 'اوليمبياد', 'تحس', 'عيل', 'دول', 'عفر', 'بني', 'ادم', 'زين', 'يجا', 'شوفو', 'واح', 'لعب', 'سرج']",none
6211,"['خسر', 'برا', 'امم', 'تفق', 'كنا', 'فضل', 'امم', 'خلج', 'ضيع', 'كوم']",sadness
6212,"['نحم', 'حيا', 'الف']",surprise
6213,"['قسم', 'قتگ', 'ثغرگ', 'فتن', 'تزد', 'قـلب', 'عشق', 'وحب', 'وغر', 'بگ']",love
6214,"['2iL', 'افي', 'اخس', 'شعر', 'خيف', 'خبر', 'وقت', 'ذكر']",fear
6215,"['يمن', 'نصر', 'رعه', 'ابل', 'نصر', 'حبش']",anger
6216,"['شتق', 'لحد', 'بشد', 'صبح', 'كنه', 'خلي', 'بشر']",sadness
6217,"['سان', 'عظم', 'قان', 'رحم', 'سمٰ', 'عدل']",sympathy
6218,"['اكد', 'حيكسب', 'لان', 'قمه', 'تلق', 'قمه', 'حبب', 'حمد', 'عسف', '❤']",love
6219,"['اوليمبياد', 'ريد', 'جانيرو', 'عبر', 'كثر', 'اوليمبياد', 'نظر', 'بسب', 'يرز', 'زيك', 'عصب', 'سلح', 'فسد', 'دري', 'عدم', 'اهل', 'رفق']",none
6220,"['فيش', 'هيتصل', 'رئس', 'بعث', 'صره', 'اوليمبياد', 'يقل', 'رحل', 'حمد', 'طلع', 'نيم', 'خلص', 'صبح', 'بقي', 'تكون', 'ناس', 'نست']",none
6221,"['ذبل', 'كلم', 'شفيد', 'حبك', 'ونت', 'سمل', 'سؤل', 'لحظ', 'لقي', 'خطر', 'شرق', 'دمم']",love
6222,"['عمه', 'طرق', 'كمن', 'وقف', 'وقف', 'طين', 'لسه', 'دخل', 'زيد', 'هويوم', 'اتف']",anger
6223,"['احم', 'احم', 'عرق', 'فعل', 'سحق', 'اوليمبياد', 'قدم', 'فضل', 'فرق', 'لعب', 'لحد', 'دلق']",none
6224,"['ومس', 'باخ', 'هيعمل', 'ؤمر', 'صحف', 'جدد', 'عشن', 'لعد', 'نهي', 'شار', 'روس', 'اوليمبياد', 'تم', '17', 'شرك', 'سبق', 'جدف', 'Rio2016']",none
